service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Route 03 - Institute / WV State University / Nitro_1030_Feb  9 2016 11:44:44:993AM_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1031_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1031_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1059_Feb 22 2016  6:25:57:673PM_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1215_Feb 10 2016  2:43:49:387PM_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1215_Feb 10 2016  2:43:49:387PM_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1219_Mar  2 2016  3:02:16:503PM_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1219_Mar  2 2016  3:02:16:503PM_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1221_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1309_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1319_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1409_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1505_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1555_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1609_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#1_2016-02-09T11:39:17_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#1_2016-02-09T12:18:39_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#1_2016-02-09T12:18:39_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#1_2016-02-10T15:37:20_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#10_2016-02-10T15:37:20_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#11_2016-02-10T16:13:22_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#11_2016-02-10T17:04:54_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#12_2016-02-10T16:13:22_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#2_2016-02-08T15:47:42_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#2_2016-02-08T15:47:42_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#2_2016-02-08T16:18:38_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#2_2016-02-08T16:30:22_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#2_2016-02-10T16:37:41_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#2_2016-02-10T17:04:53_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#3_2016-02-09T11:46:16_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#3_2016-02-10T15:37:20_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#3_2016-02-10T16:13:21_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#5_2016-02-10T15:37:20_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#8_2016-02-10T16:13:22_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#9_2016-02-10T17:04:53_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0010_Apr  4 2017  4:00:40:510PM_20170901_99991231_20170405_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0049_20170901_99991231_20170404_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0455_Mar  7 2016  4:57:13:270AM_20170901_99991231_20170405_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0505_Mar 16 2016  7:11:52:697PM_20170901_99991231_20170403_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0520_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0520_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0558_Mar  5 2016  6:48:27:453PM_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0645_Feb  9 2016 12:46:52:770PM_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0659_Feb  9 2016 11:51:16:750AM_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0729_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0759_Feb 10 2016  2:29:09:087PM_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0829_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0830_Feb  8 2016  3:33:12:283PM_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0859_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0945_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0959_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0959_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0530_Feb 10 2016  4:37:11:790PM_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0530_Mar  7 2016  4:58:34:083AM_20170901_99991231_20170404_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0536_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0647_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0829_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0829_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0830_Feb  8 2016  3:33:12:283PM_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0859_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0906_Feb 10 2016  2:40:43:673PM_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0910_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0945_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1115_20170901_99991231_20170405_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1119_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1141_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1141_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1141_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1221_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1237_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1409_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1430_Mar  7 2016  6:29:31:883AM_20170901_99991231_20170405_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1445_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1609_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1619_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1715_Mar 22 2016  5:31:55:777PM_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1741_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1909_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1950_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2009_Feb 28 2016 10:20:49:463PM_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2009_Feb 28 2016 10:20:49:463PM_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2024_Mar  5 2016  4:52:58:933PM_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2044_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2044_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2120_Mar  5 2016  4:59:01:783PM_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2135_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2242_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2255_20170901_99991231_20170403_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2255_20170901_99991231_20170403_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2315_Mar  5 2016  5:02:36:690PM_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1030_Feb  9 2016 11:44:44:993AM_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1030_Feb  9 2016 11:44:44:993AM_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1031_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1059_Feb 22 2016  6:25:57:673PM_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1159_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1219_Mar  2 2016  3:02:16:503PM_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1309_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1309_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1309_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1319_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1319_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1441_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1458_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1555_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1555_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1651_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1651_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1651_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1705_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1741_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1804_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1835_Feb 10 2016  2:54:11:630PM_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1850_Feb 10 2016  2:57:34:410PM_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1909_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1915_Mar  2 2016 11:02:01:533AM_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2009_Feb 28 2016 10:20:49:463PM_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2045_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2215_Mar  2 2016  9:49:49:603AM_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2255_20170901_99991231_20170403_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2315_Mar 14 2016  3:04:20:407PM_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T10:10:08_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T10:10:08_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T10:13:44_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T13:13:44_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T13:14:25_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T13:15:12_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T17:03:19_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 08 - Sissonville_#1_2016-02-08T13:14:25_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#1_2016-02-08T13:14:25_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0830_Feb  8 2016  3:33:12:283PM_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0831_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0831_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0859_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0906_Feb 10 2016  2:40:43:673PM_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0906_Feb 10 2016  2:40:43:673PM_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0910_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0929_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0940_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0940_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0940_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0945_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1030_Feb  9 2016 11:44:44:993AM_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1031_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1059_Feb 22 2016  6:25:57:673PM_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1059_Feb 22 2016  6:25:57:673PM_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1119_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1215_Feb 10 2016  2:43:49:387PM_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1215_Feb 10 2016  2:43:49:387PM_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1221_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1309_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1313_Mar  7 2016  5:32:33:063AM_20170901_99991231_20170404_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1409_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1409_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1555_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1609_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1609_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1609_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1619_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1619_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1619_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1715_Mar 22 2016  5:31:55:777PM_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1809_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1820_Mar  7 2016  6:01:20:590AM_20170901_99991231_20170404_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1835_Feb 10 2016  2:54:11:630PM_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1850_Feb 10 2016  2:57:34:410PM_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1915_Mar  2 2016 11:02:01:533AM_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1915_Mar  7 2016  6:50:57:470AM_20170901_99991231_20170425_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1709_Feb 28 2016 10:18:31:387PM_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1715_Mar 22 2016  5:31:55:777PM_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1715_Mar 22 2016  5:31:55:777PM_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1804_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1804_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1835_Feb 10 2016  2:54:11:630PM_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1850_Feb 10 2016  2:57:34:410PM_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1909_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1915_Mar  2 2016 11:02:01:533AM_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1915_Mar  2 2016 11:02:01:533AM_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2009_Feb 28 2016 10:20:49:463PM_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2045_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2135_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2211_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2211_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2215_Mar  2 2016  9:49:49:603AM_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2242_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2315_Mar 14 2016  3:04:20:407PM_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_659_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T10:10:08_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T10:13:44_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T13:13:44_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T13:15:12_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T13:15:12_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 08 - Sissonville_#1_2016-02-08T10:09:02_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
