shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
South, 39.520240, -80.016680, 399, 12.30
South, 39.520310, -80.017090, 400, 12.32
South, 39.520490, -80.017840, 401, 12.36
South, 39.521250, -80.020020, 402, 12.49
South, 39.521530, -80.020950, 403, 12.55
South, 39.521650, -80.021560, 404, 12.58
South, 39.521740, -80.022260, 405, 12.62
South, 39.521770, -80.022640, 406, 12.64
South, 39.521770, -80.023060, 407, 12.66
South, 39.521750, -80.023620, 408, 12.69
South, 39.521670, -80.024390, 409, 12.73
South, 39.520850, -80.029590, 410, 13.01
South, 39.520670, -80.030630, 411, 13.07
South, 39.520510, -80.031760, 412, 13.13
South, 39.520440, -80.032730, 413, 13.19
South, 39.520440, -80.033400, 414, 13.22
South, 39.520470, -80.033940, 415, 13.25
South, 39.520650, -80.035920, 416, 13.36
South, 39.520690, -80.036510, 417, 13.39
South, 39.520710, -80.037110, 418, 13.42
South, 39.520690, -80.038060, 419, 13.47
South, 39.520660, -80.038430, 420, 13.49
South, 39.520580, -80.039120, 421, 13.53
South, 39.520440, -80.039940, 422, 13.57
South, 39.520330, -80.040430, 423, 13.60
South, 39.520050, -80.041310, 424, 13.65
South, 39.519860, -80.041850, 425, 13.68
South, 39.519760, -80.042080, 426, 13.70
South, 39.519580, -80.042570, 427, 13.73
South, 39.518300, -80.045150, 428, 13.89
South, 39.517940, -80.045930, 429, 13.94
South, 39.517700, -80.046520, 430, 13.97
South, 39.517620, -80.046750, 431, 13.99
South, 39.517350, -80.047660, 432, 14.04
South, 39.517260, -80.048010, 433, 14.06
South, 39.517160, -80.048460, 434, 14.08
South, 39.517110, -80.048760, 435, 14.10
South, 39.516990, -80.049770, 436, 14.15
South, 39.516930, -80.050740, 437, 14.21
South, 39.516920, -80.051090, 438, 14.23
South, 39.516620, -80.056190, 439, 14.50
South, 39.516480, -80.057180, 440, 14.55
South, 39.516370, -80.057720, 441, 14.58
South, 39.516160, -80.058530, 442, 14.63
South, 39.515990, -80.059040, 443, 14.66
South, 39.515970, -80.059120, 444, 14.66
South, 39.515840, -80.059470, 445, 14.68
South, 39.515570, -80.060110, 446, 14.72
South, 39.515420, -80.060430, 447, 14.74
South, 39.512620, -80.065620, 448, 15.08
South, 39.512240, -80.066220, 449, 15.12
South, 39.511940, -80.066630, 450, 15.15
South, 39.511490, -80.067190, 451, 15.19
South, 39.511320, -80.067380, 452, 15.21
South, 39.510590, -80.068080, 453, 15.27
South, 39.510420, -80.068220, 454, 15.29
South, 39.510250, -80.068340, 455, 15.30
South, 39.510230, -80.068360, 456, 15.30
South, 39.509530, -80.068830, 457, 15.36
South, 39.509050, -80.069080, 458, 15.39
South, 39.508810, -80.069190, 459, 15.41
South, 39.508720, -80.069220, 460, 15.42
South, 39.508520, -80.069310, 461, 15.43
South, 39.504640, -80.070800, 462, 15.71
South, 39.504630, -80.070810, 463, 15.71
South, 39.504450, -80.070880, 464, 15.72
South, 39.503530, -80.071310, 465, 15.79
South, 39.502710, -80.071780, 466, 15.85
South, 39.502050, -80.072200, 467, 15.90
South, 39.495150, -80.077130, 468, 16.45
South, 39.493540, -80.078310, 469, 16.58
South, 39.493230, -80.078550, 470, 16.60
South, 39.492870, -80.078860, 471, 16.63
South, 39.492430, -80.079270, 472, 16.67
South, 39.492170, -80.079540, 473, 16.69
South, 39.491760, -80.080030, 474, 16.73
South, 39.491460, -80.080440, 475, 16.76
South, 39.491100, -80.081000, 476, 16.80
South, 39.490850, -80.081460, 477, 16.83
South, 39.490670, -80.081820, 478, 16.85
South, 39.490530, -80.082130, 479, 16.87
South, 39.490340, -80.082590, 480, 16.90
South, 39.490190, -80.083000, 481, 16.92
South, 39.489930, -80.083870, 482, 16.97
South, 39.489780, -80.084540, 483, 17.01
South, 39.489680, -80.085080, 484, 17.04
South, 39.489580, -80.085840, 485, 17.08
South, 39.489110, -80.090730, 486, 17.34
South, 39.488990, -80.091800, 487, 17.40
South, 39.488940, -80.092080, 488, 17.42
South, 39.488800, -80.092660, 489, 17.45
South, 39.488630, -80.093170, 490, 17.48
South, 39.488540, -80.093390, 491, 17.49
South, 39.488300, -80.093890, 492, 17.52
South, 39.488040, -80.094300, 493, 17.55
South, 39.487700, -80.094750, 494, 17.59
South, 39.487370, -80.095090, 495, 17.62
South, 39.486960, -80.095420, 496, 17.65
South, 39.486270, -80.095890, 497, 17.70
South, 39.484060, -80.097290, 498, 17.87
South, 39.483700, -80.097580, 499, 17.90
South, 39.483360, -80.097890, 500, 17.93
South, 39.483000, -80.098240, 501, 17.96
South, 39.482730, -80.098560, 502, 17.99
South, 39.482500, -80.098880, 503, 18.01
South, 39.482260, -80.099240, 504, 18.04
South, 39.481950, -80.099760, 505, 18.07
South, 39.478390, -80.106540, 506, 18.51
South, 39.478240, -80.106850, 507, 18.53
South, 39.477930, -80.107560, 508, 18.57
South, 39.477730, -80.108200, 509, 18.61
South, 39.477630, -80.108690, 510, 18.64
South, 39.477590, -80.108940, 511, 18.65
South, 39.477550, -80.109280, 512, 18.67
South, 39.477320, -80.111850, 513, 18.81
South, 39.477290, -80.112020, 514, 18.81
South, 39.477270, -80.112190, 515, 18.82
South, 39.477180, -80.112650, 516, 18.85
South, 39.477130, -80.112860, 517, 18.86
South, 39.476900, -80.113570, 518, 18.90
South, 39.476750, -80.113930, 519, 18.92
South, 39.476470, -80.114460, 520, 18.96
South, 39.476300, -80.114750, 521, 18.98
South, 39.476220, -80.114870, 522, 18.99
South, 39.475930, -80.115250, 523, 19.01
South, 39.474650, -80.116780, 524, 19.14
South, 39.473830, -80.117850, 525, 19.22
South, 39.473730, -80.118000, 526, 19.23
South, 39.473190, -80.118900, 527, 19.29
South, 39.473080, -80.119110, 528, 19.30
