shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.40123,-81.59098,182,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.40144,-81.59082,183,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.4017,-81.59058,184,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.40194,-81.5903,185,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.4021,-81.59009,186,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.40231,-81.58977,187,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.40601,-81.58351,188,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.40701,-81.58165,189,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.40748,-81.58068,190,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.4082,-81.57907,191,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.40861,-81.57807,192,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.40915,-81.57667,193,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41194,-81.56813,194,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41222,-81.56719,195,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41243,-81.56624,196,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.4125,-81.56584,197,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41258,-81.56525,198,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41262,-81.56483,199,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41266,-81.56399,200,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41266,-81.56356,201,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41263,-81.56271,202,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41247,-81.56045,203,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41245,-81.55958,204,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41247,-81.55858,205,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41257,-81.55728,206,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41265,-81.55666,207,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41283,-81.5556,208,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.413,-81.55484,209,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41334,-81.5536,210,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41377,-81.55234,211,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41378,-81.55232,212,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41531,-81.54821,213,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41553,-81.54768,214,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41568,-81.54736,215,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41584,-81.54706,216,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41615,-81.54656,217,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.4166,-81.54601,218,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41695,-81.54567,219,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41724,-81.54544,220,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41735,-81.54537,221,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.4175,-81.54526,222,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41769,-81.54515,223,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.4178,-81.5451,224,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41801,-81.54499,225,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41812,-81.54494,226,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41833,-81.54486,227,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41893,-81.54469,228,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.41945,-81.54461,229,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42152,-81.54445,230,
