shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65929,-80.00118,187,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65883,-80.00169,188,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65856,-80.00202,189,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65845,-80.00218,190,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6583,-80.00242,191,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65826,-80.00251,192,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6582,-80.00262,193,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65813,-80.00279,194,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.658,-80.00306,195,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6579,-80.00332,196,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65647,-80.00664,197,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65606,-80.00768,198,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65565,-80.00854,199,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65554,-80.00881,200,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65539,-80.00923,201,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65534,-80.00942,202,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65494,-80.01054,203,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65495,-80.01066,204,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65495,-80.01072,205,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65492,-80.01091,206,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65489,-80.01126,207,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65489,-80.01137,208,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65491,-80.01156,209,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65494,-80.0117,210,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65501,-80.01193,211,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65509,-80.01212,212,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65516,-80.01223,213,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65526,-80.01232,214,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65536,-80.01242,215,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65547,-80.01247,216,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65555,-80.01249,217,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65563,-80.0125,218,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65571,-80.0125,219,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65581,-80.01247,220,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65595,-80.01239,221,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65601,-80.01234,222,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65608,-80.01227,223,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65613,-80.0122,224,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65622,-80.01203,225,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65625,-80.01193,226,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65627,-80.01184,227,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65629,-80.0117,228,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65629,-80.0116,229,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65628,-80.0115,230,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65626,-80.0114,231,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65623,-80.0113,232,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65619,-80.0112,233,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65615,-80.01112,234,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6561,-80.01105,235,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65605,-80.01099,236,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65594,-80.0109,237,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65585,-80.01085,238,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65539,-80.0107,239,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65516,-80.01055,240,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.655,-80.01049,241,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65496,-80.01047,242,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65487,-80.01044,243,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65463,-80.01033,244,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65403,-80.01003,245,
