shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled,d_between_pts_mi,notes
king_bruce,39.607590,-79.640410,3030,12.22,0.05,
king_bruce,39.607770,-79.640510,3035,12.23,0.01,
king_bruce,39.607850,-79.640550,3040,12.24,0.01,
king_bruce,39.607910,-79.640570,3045,12.24,0.00,
king_bruce,39.607970,-79.640580,3050,12.25,0.00,
king_bruce,39.608040,-79.640600,3055,12.25,0.00,
king_bruce,39.608100,-79.640610,3060,12.26,0.00,
king_bruce,39.608190,-79.640620,3065,12.26,0.01,
king_bruce,39.608450,-79.640620,3070,12.28,0.02,
king_bruce,39.609330,-79.640620,3075,12.34,0.06,
king_bruce,39.609520,-79.640620,3080,12.35,0.01,
king_bruce,39.609750,-79.640610,3085,12.37,0.02,
king_bruce,39.609960,-79.640590,3090,12.38,0.01,
king_bruce,39.610130,-79.640570,3095,12.40,0.01,
king_bruce,39.610320,-79.640540,3100,12.41,0.01,
king_bruce,39.610470,-79.640510,3105,12.42,0.01,
king_bruce,39.610690,-79.640450,3110,12.44,0.02,
king_bruce,39.610830,-79.640400,3115,12.45,0.01,
king_bruce,39.611340,-79.640200,3120,12.48,0.04,
king_bruce,39.611690,-79.640040,3125,12.51,0.03,
king_bruce,39.612900,-79.639510,3130,12.60,0.09,
king_bruce,39.613430,-79.639280,3135,12.63,0.04,
king_bruce,39.614030,-79.639010,3140,12.68,0.04,
king_bruce,39.614490,-79.638820,3145,12.71,0.03,
king_bruce,39.614820,-79.638770,3150,12.74,0.02,
king_bruce,39.615540,-79.638750,3155,12.78,0.05,
king_bruce,39.616430,-79.638690,3160,12.85,0.06,
king_bruce,39.616990,-79.638670,3165,12.89,0.04,
king_bruce,39.618380,-79.638620,3170,12.98,0.10,
king_bruce,39.618720,-79.638600,3175,13.00,0.02,
king_bruce,39.619530,-79.638560,3180,13.06,0.06,
king_bruce,39.620220,-79.638530,3185,13.11,0.05,
king_bruce,39.621040,-79.638510,3190,13.17,0.06,
king_bruce,39.621360,-79.638500,3195,13.19,0.02,
king_bruce,39.622530,-79.638450,3200,13.27,0.08,
king_bruce,39.623220,-79.638430,3205,13.32,0.05,
king_bruce,39.623580,-79.638440,3210,13.34,0.02,
king_bruce,39.623860,-79.638470,3215,13.36,0.02,
king_bruce,39.624070,-79.638510,3220,13.38,0.01,
king_bruce,39.624380,-79.638610,3225,13.40,0.02,
king_bruce,39.624700,-79.638740,3230,13.42,0.02,
king_bruce,39.624870,-79.638800,3235,13.43,0.01,
king_bruce,39.625030,-79.638880,3240,13.44,0.01,
king_bruce,39.625180,-79.638960,3245,13.46,0.01,
king_bruce,39.625390,-79.639080,3250,13.47,0.02,
king_bruce,39.625710,-79.639240,3255,13.50,0.02,
king_bruce,39.625860,-79.639330,3260,13.51,0.01,
king_bruce,39.625980,-79.639420,3265,13.52,0.01,
king_bruce,39.626100,-79.639520,3270,13.53,0.01,
king_bruce,39.626220,-79.639640,3275,13.54,0.01,
king_bruce,39.626380,-79.639820,3280,13.55,0.01,
king_bruce,39.626480,-79.639950,3285,13.56,0.01,
king_bruce,39.626560,-79.640070,3290,13.57,0.01,
king_bruce,39.626790,-79.640410,3295,13.59,0.02,
king_bruce,39.626900,-79.640580,3300,13.61,0.01,
king_bruce,39.627010,-79.640750,3305,13.62,0.01,
king_bruce,39.627130,-79.640910,3310,13.63,0.01,
king_bruce,39.627250,-79.641070,3315,13.64,0.01,
king_bruce,39.627430,-79.641260,3320,13.66,0.02,
king_bruce,39.627570,-79.641420,3325,13.67,0.01,
king_bruce,39.627970,-79.641760,3330,13.70,0.03,
king_bruce,39.628140,-79.641890,3335,13.72,0.01,
king_bruce,39.628320,-79.642030,3340,13.73,0.01,
king_bruce,39.628340,-79.642050,3345,13.73,0.00,
king_bruce,39.628480,-79.642150,3350,13.74,0.01,
king_bruce,39.628650,-79.642260,3355,13.76,0.01,
king_bruce,39.628910,-79.642390,3360,13.78,0.02,
king_bruce,39.628980,-79.642430,3365,13.78,0.01,
king_bruce,39.629050,-79.642470,3370,13.79,0.01,
king_bruce,39.629090,-79.642500,3375,13.79,0.00,
king_bruce,39.629140,-79.642550,3380,13.79,0.00,
king_bruce,39.629210,-79.642600,3385,13.80,0.01,
king_bruce,39.629260,-79.642650,3390,13.80,0.00,
king_bruce,39.629350,-79.642760,3395,13.81,0.01,
king_bruce,39.629500,-79.642990,3400,13.83,0.02,
king_bruce,39.629690,-79.643300,3405,13.85,0.02,
king_bruce,39.630250,-79.644210,3410,13.91,0.06,
king_bruce,39.630430,-79.644500,3415,13.93,0.02,
king_bruce,39.630680,-79.644900,3420,13.96,0.03,
king_bruce,39.630780,-79.645020,3425,13.97,0.01,
king_bruce,39.630860,-79.645140,3430,13.98,0.01,
king_bruce,39.631060,-79.645340,3435,14.00,0.02,
king_bruce,39.631170,-79.645430,3440,14.00,0.01,
king_bruce,39.631260,-79.645510,3445,14.01,0.01,
king_bruce,39.631510,-79.645660,3450,14.03,0.02,
king_bruce,39.631690,-79.645760,3455,14.04,0.01,
king_bruce,39.631840,-79.645820,3460,14.06,0.01,
king_bruce,39.631960,-79.645860,3465,14.06,0.01,
king_bruce,39.632130,-79.645880,3470,14.08,0.01,
king_bruce,39.632350,-79.645890,3475,14.09,0.02,
king_bruce,39.632670,-79.645860,3480,14.11,0.02,
king_bruce,39.633010,-79.645810,3485,14.14,0.02,
king_bruce,39.633350,-79.645750,3490,14.16,0.02,
king_bruce,39.633530,-79.645720,3495,14.17,0.01,
king_bruce,39.633760,-79.645700,3500,14.19,0.02,
king_bruce,39.634160,-79.645700,3505,14.22,0.03,
king_bruce,39.634410,-79.645710,3510,14.23,0.02,
king_bruce,39.634780,-79.645710,3515,14.26,0.03,
king_bruce,39.634880,-79.645690,3520,14.27,0.01,
king_bruce,39.634950,-79.645660,3525,14.27,0.01,
king_bruce,39.635030,-79.645630,3530,14.28,0.01,
king_bruce,39.635100,-79.645590,3535,14.28,0.01,
king_bruce,39.635260,-79.645490,3540,14.29,0.01,
king_bruce,39.635680,-79.645180,3545,14.33,0.03,
king_bruce,39.636230,-79.644750,3550,14.37,0.04,
king_bruce,39.636560,-79.644560,3555,14.40,0.02,
king_bruce,39.636720,-79.644500,3560,14.41,0.01,
king_bruce,39.637120,-79.644360,3565,14.44,0.03,
king_bruce,39.637300,-79.644310,3570,14.45,0.01,
king_bruce,39.637940,-79.644110,3575,14.50,0.05,
king_bruce,39.638310,-79.644010,3580,14.52,0.03,
king_bruce,39.638500,-79.643950,3585,14.54,0.01,
king_bruce,39.638610,-79.643900,3590,14.54,0.01,
king_bruce,39.638690,-79.643850,3595,14.55,0.01,
king_bruce,39.638830,-79.643750,3600,14.56,0.01,
king_bruce,39.638940,-79.643650,3605,14.57,0.01,
king_bruce,39.639120,-79.643450,3610,14.59,0.02,
king_bruce,39.639230,-79.643320,3615,14.60,0.01,
king_bruce,39.639610,-79.642920,3620,14.63,0.03,
king_bruce,39.639850,-79.642660,3625,14.65,0.02,
king_bruce,39.640000,-79.642500,3630,14.67,0.01,
king_bruce,39.640130,-79.642380,3635,14.68,0.01,
king_bruce,39.640310,-79.642260,3640,14.69,0.01,
king_bruce,39.640450,-79.642180,3645,14.70,0.01,
king_bruce,39.640540,-79.642130,3650,14.71,0.01,
king_bruce,39.640650,-79.642090,3655,14.72,0.01,
king_bruce,39.640870,-79.642070,3660,14.73,0.02,
king_bruce,39.641070,-79.642070,3665,14.75,0.01,
king_bruce,39.641420,-79.642080,3670,14.77,0.02,
king_bruce,39.641800,-79.642020,3675,14.80,0.03,
king_bruce,39.642150,-79.641890,3680,14.82,0.03,
king_bruce,39.642610,-79.641650,3685,14.86,0.03,
king_bruce,39.643030,-79.641450,3690,14.89,0.03,
king_bruce,39.643280,-79.641340,3695,14.90,0.02,
king_bruce,39.643520,-79.641270,3700,14.92,0.02,
king_bruce,39.643630,-79.641260,3705,14.93,0.01,
king_bruce,39.643840,-79.641260,3710,14.94,0.01,
king_bruce,39.644310,-79.641280,3715,14.98,0.03,
king_bruce,39.644850,-79.641340,3720,15.01,0.04,
king_bruce,39.645250,-79.641360,3725,15.04,0.03,
king_bruce,39.645750,-79.641390,3730,15.08,0.03,
king_bruce,39.645880,-79.641390,3735,15.09,0.01,
king_bruce,39.646000,-79.641390,3740,15.09,0.01,
king_bruce,39.646130,-79.641350,3745,15.10,0.01,
king_bruce,39.646270,-79.641290,3750,15.11,0.01,
king_bruce,39.646490,-79.641130,3755,15.13,0.02,
king_bruce,39.646610,-79.641000,3760,15.14,0.01,
king_bruce,39.646710,-79.640830,3765,15.15,0.01,
king_bruce,39.646790,-79.640630,3770,15.16,0.01,
king_bruce,39.646890,-79.640270,3775,15.18,0.02,
king_bruce,39.647000,-79.639780,3780,15.21,0.03,
king_bruce,39.647100,-79.639340,3785,15.24,0.02,
king_bruce,39.647190,-79.639000,3790,15.26,0.02,
king_bruce,39.647250,-79.638880,3795,15.26,0.01,
king_bruce,39.647320,-79.638780,3800,15.27,0.01,
king_bruce,39.647420,-79.638700,3805,15.28,0.01,
king_bruce,39.647510,-79.638640,3810,15.29,0.01,
king_bruce,39.647620,-79.638610,3815,15.29,0.01,
king_bruce,39.647730,-79.638590,3820,15.30,0.01,
king_bruce,39.647880,-79.638590,3825,15.31,0.01,
king_bruce,39.648840,-79.638600,3830,15.38,0.07,
king_bruce,39.649240,-79.638610,3835,15.41,0.03,
king_bruce,39.649430,-79.638670,3840,15.42,0.01,
king_bruce,39.649590,-79.638760,3845,15.43,0.01,
king_bruce,39.649840,-79.638930,3850,15.45,0.02,
king_bruce,39.650070,-79.639050,3855,15.47,0.02,
king_bruce,39.650310,-79.639130,3860,15.48,0.02,
king_bruce,39.650630,-79.639190,3865,15.51,0.02,
king_bruce,39.650890,-79.639220,3870,15.53,0.02,
king_bruce,39.651210,-79.639260,3875,15.55,0.02,
king_bruce,39.651550,-79.639240,3880,15.57,0.02,
king_bruce,39.651800,-79.639140,3885,15.59,0.02,
king_bruce,39.651990,-79.639010,3890,15.60,0.01,
king_bruce,39.652190,-79.638870,3895,15.62,0.02,
king_bruce,39.652410,-79.638710,3900,15.64,0.02,
king_bruce,39.652740,-79.638460,3905,15.66,0.03,
king_bruce,39.652980,-79.638290,3910,15.68,0.02,
king_bruce,39.653150,-79.638180,3915,15.70,0.01,
king_bruce,39.653430,-79.638070,3920,15.72,0.02,
king_bruce,39.653650,-79.638020,3925,15.73,0.02,
king_bruce,39.653840,-79.638000,3930,15.74,0.01,
king_bruce,39.654060,-79.637980,3935,15.76,0.02,
king_bruce,39.654400,-79.637970,3940,15.78,0.02,
king_bruce,39.654630,-79.637960,3945,15.80,0.02,
king_bruce,39.654830,-79.637950,3950,15.81,0.01,
king_bruce,39.655020,-79.637940,3955,15.83,0.01,
king_bruce,39.655320,-79.637930,3960,15.85,0.02,
king_bruce,39.657540,-79.637890,3965,16.00,0.15,
king_bruce,39.657880,-79.637900,3970,16.02,0.02,
king_bruce,39.658250,-79.637900,3975,16.05,0.03,
king_bruce,39.658830,-79.637880,3980,16.09,0.04,
king_bruce,39.658900,-79.638210,3985,16.11,0.02,
king_bruce,39.659000,-79.638720,3990,16.14,0.03,
king_bruce,39.658970,-79.639160,3995,16.16,0.02,
!_king_bruce,39.658970,-79.639160,5,0,0,
!_king_bruce,39.659000,-79.638720,10,0.02,0.02,
!_king_bruce,39.658900,-79.638210,15,0.05,0.03,
!_king_bruce,39.658830,-79.637880,20,0.07,0.02,
!_king_bruce,39.658250,-79.637900,25,0.11,0.04,
!_king_bruce,39.657880,-79.637900,30,0.14,0.03,
!_king_bruce,39.657540,-79.637890,35,0.16,0.02,
!_king_bruce,39.655320,-79.637930,40,0.31,0.15,
!_king_bruce,39.655020,-79.637940,45,0.33,0.02,
!_king_bruce,39.654830,-79.637950,50,0.35,0.01,
!_king_bruce,39.654630,-79.637960,55,0.36,0.01,
!_king_bruce,39.654400,-79.637970,60,0.38,0.02,
!_king_bruce,39.654060,-79.637980,65,0.40,0.02,
!_king_bruce,39.653840,-79.638000,70,0.42,0.02,
!_king_bruce,39.653650,-79.638020,75,0.43,0.01,
!_king_bruce,39.653430,-79.638070,80,0.44,0.02,
!_king_bruce,39.653150,-79.638180,85,0.46,0.02,
!_king_bruce,39.652980,-79.638290,90,0.48,0.01,
!_king_bruce,39.652740,-79.638460,95,0.50,0.02,
!_king_bruce,39.652410,-79.638710,100,0.52,0.03,
!_king_bruce,39.652190,-79.638870,105,0.54,0.02,
!_king_bruce,39.651990,-79.639010,110,0.56,0.02,
!_king_bruce,39.651800,-79.639140,115,0.57,0.01,
!_king_bruce,39.651550,-79.639240,120,0.59,0.02,
!_king_bruce,39.651210,-79.639260,125,0.61,0.02,
!_king_bruce,39.650890,-79.639220,130,0.63,0.02,
!_king_bruce,39.650630,-79.639190,135,0.65,0.02,
!_king_bruce,39.650310,-79.639130,140,0.67,0.02,
!_king_bruce,39.650070,-79.639050,145,0.69,0.02,
!_king_bruce,39.649840,-79.638930,150,0.71,0.02,
!_king_bruce,39.649590,-79.638760,155,0.73,0.02,
!_king_bruce,39.649430,-79.638670,160,0.74,0.01,
!_king_bruce,39.649240,-79.638610,165,0.75,0.01,
!_king_bruce,39.648840,-79.638600,170,0.78,0.03,
!_king_bruce,39.647880,-79.638590,175,0.85,0.07,
!_king_bruce,39.647730,-79.638590,180,0.86,0.01,
!_king_bruce,39.647620,-79.638610,185,0.87,0.01,
!_king_bruce,39.647510,-79.638640,190,0.87,0.01,
!_king_bruce,39.647420,-79.638700,195,0.88,0.01,
!_king_bruce,39.647320,-79.638780,200,0.89,0.01,
!_king_bruce,39.647250,-79.638880,205,0.90,0.01,
!_king_bruce,39.647190,-79.639000,210,0.90,0.01,
!_king_bruce,39.647100,-79.639340,215,0.92,0.02,
!_king_bruce,39.647000,-79.639780,220,0.95,0.02,
!_king_bruce,39.646890,-79.640270,225,0.97,0.03,
!_king_bruce,39.646790,-79.640630,230,1.00,0.02,
!_king_bruce,39.646710,-79.640830,235,1.01,0.01,
!_king_bruce,39.646610,-79.641000,240,1.02,0.01,
!_king_bruce,39.646490,-79.641130,245,1.03,0.01,
!_king_bruce,39.646270,-79.641290,250,1.05,0.02,
!_king_bruce,39.646130,-79.641350,255,1.06,0.01,
!_king_bruce,39.646000,-79.641390,260,1.07,0.01,
!_king_bruce,39.645880,-79.641390,265,1.07,0.01,
!_king_bruce,39.645750,-79.641390,270,1.08,0.01,
!_king_bruce,39.645250,-79.641360,275,1.12,0.03,
!_king_bruce,39.644850,-79.641340,280,1.15,0.03,
!_king_bruce,39.644310,-79.641280,285,1.18,0.04,
!_king_bruce,39.643840,-79.641260,290,1.22,0.03,
!_king_bruce,39.643630,-79.641260,295,1.23,0.01,
!_king_bruce,39.643520,-79.641270,300,1.24,0.01,
!_king_bruce,39.643280,-79.641340,305,1.25,0.02,
!_king_bruce,39.643030,-79.641450,310,1.27,0.02,
!_king_bruce,39.642610,-79.641650,315,1.30,0.03,
!_king_bruce,39.642150,-79.641890,320,1.34,0.03,
!_king_bruce,39.641800,-79.642020,325,1.36,0.03,
!_king_bruce,39.641420,-79.642080,330,1.39,0.03,
!_king_bruce,39.641070,-79.642070,335,1.41,0.02,
!_king_bruce,39.640870,-79.642070,340,1.43,0.01,
!_king_bruce,39.640650,-79.642090,345,1.44,0.02,
!_king_bruce,39.640540,-79.642130,350,1.45,0.01,
!_king_bruce,39.640450,-79.642180,355,1.46,0.01,
!_king_bruce,39.640310,-79.642260,360,1.47,0.01,
!_king_bruce,39.640130,-79.642380,365,1.48,0.01,
!_king_bruce,39.640000,-79.642500,370,1.49,0.01,
!_king_bruce,39.639850,-79.642660,375,1.51,0.01,
!_king_bruce,39.639610,-79.642920,380,1.53,0.02,
!_king_bruce,39.639230,-79.643320,385,1.56,0.03,
!_king_bruce,39.639120,-79.643450,390,1.57,0.01,
!_king_bruce,39.638940,-79.643650,395,1.59,0.02,
!_king_bruce,39.638830,-79.643750,400,1.60,0.01,
!_king_bruce,39.638690,-79.643850,405,1.61,0.01,
!_king_bruce,39.638610,-79.643900,410,1.62,0.01,
!_king_bruce,39.638500,-79.643950,415,1.62,0.01,
!_king_bruce,39.638310,-79.644010,420,1.64,0.01,
!_king_bruce,39.637940,-79.644110,425,1.66,0.03,
!_king_bruce,39.637300,-79.644310,430,1.71,0.05,
!_king_bruce,39.637120,-79.644360,435,1.72,0.01,
!_king_bruce,39.636720,-79.644500,440,1.75,0.03,
!_king_bruce,39.636560,-79.644560,445,1.76,0.01,
!_king_bruce,39.636230,-79.644750,450,1.79,0.02,
!_king_bruce,39.635680,-79.645180,455,1.83,0.04,
!_king_bruce,39.635260,-79.645490,460,1.86,0.03,
!_king_bruce,39.635100,-79.645590,465,1.88,0.01,
!_king_bruce,39.635030,-79.645630,470,1.88,0.01,
!_king_bruce,39.634950,-79.645660,475,1.89,0.01,
!_king_bruce,39.634880,-79.645690,480,1.89,0.01,
!_king_bruce,39.634780,-79.645710,485,1.90,0.01,
!_king_bruce,39.634410,-79.645710,490,1.93,0.03,
!_king_bruce,39.634160,-79.645700,495,1.94,0.02,
!_king_bruce,39.633760,-79.645700,500,1.97,0.03,
!_king_bruce,39.633530,-79.645720,505,1.99,0.02,
!_king_bruce,39.633350,-79.645750,510,2.00,0.01,
!_king_bruce,39.633010,-79.645810,515,2.02,0.02,
!_king_bruce,39.632670,-79.645860,520,2.05,0.02,
!_king_bruce,39.632350,-79.645890,525,2.07,0.02,
!_king_bruce,39.632130,-79.645880,530,2.08,0.02,
!_king_bruce,39.631960,-79.645860,535,2.10,0.01,
!_king_bruce,39.631840,-79.645820,540,2.10,0.01,
!_king_bruce,39.631690,-79.645760,545,2.12,0.01,
!_king_bruce,39.631510,-79.645660,550,2.13,0.01,
!_king_bruce,39.631260,-79.645510,555,2.15,0.02,
!_king_bruce,39.631170,-79.645430,560,2.16,0.01,
!_king_bruce,39.631060,-79.645340,565,2.16,0.01,
!_king_bruce,39.630860,-79.645140,570,2.18,0.02,
!_king_bruce,39.630780,-79.645020,575,2.19,0.01,
!_king_bruce,39.630680,-79.644900,580,2.20,0.01,
!_king_bruce,39.630430,-79.644500,585,2.23,0.03,
!_king_bruce,39.630250,-79.644210,590,2.25,0.02,
!_king_bruce,39.629690,-79.643300,595,2.31,0.06,
!_king_bruce,39.629500,-79.642990,600,2.33,0.02,
!_king_bruce,39.629350,-79.642760,605,2.35,0.02,
!_king_bruce,39.629260,-79.642650,610,2.35,0.01,
!_king_bruce,39.629210,-79.642600,615,2.36,0.00,
!_king_bruce,39.629140,-79.642550,620,2.36,0.01,
!_king_bruce,39.629090,-79.642500,625,2.37,0.00,
!_king_bruce,39.629050,-79.642470,630,2.37,0.00,
!_king_bruce,39.628980,-79.642430,635,2.38,0.01,
!_king_bruce,39.628910,-79.642390,640,2.38,0.01,
!_king_bruce,39.628650,-79.642260,645,2.40,0.02,
!_king_bruce,39.628480,-79.642150,650,2.42,0.01,
!_king_bruce,39.628340,-79.642050,655,2.43,0.01,
!_king_bruce,39.628320,-79.642030,660,2.43,0.00,
!_king_bruce,39.628140,-79.641890,665,2.44,0.01,
!_king_bruce,39.627970,-79.641760,670,2.46,0.01,
!_king_bruce,39.627570,-79.641420,675,2.49,0.03,
!_king_bruce,39.627430,-79.641260,680,2.50,0.01,
!_king_bruce,39.627250,-79.641070,685,2.52,0.02,
!_king_bruce,39.627130,-79.640910,690,2.53,0.01,
!_king_bruce,39.627010,-79.640750,695,2.54,0.01,
!_king_bruce,39.626900,-79.640580,700,2.55,0.01,
!_king_bruce,39.626790,-79.640410,705,2.57,0.01,
!_king_bruce,39.626560,-79.640070,710,2.59,0.02,
!_king_bruce,39.626480,-79.639950,715,2.60,0.01,
!_king_bruce,39.626380,-79.639820,720,2.61,0.01,
!_king_bruce,39.626220,-79.639640,725,2.62,0.01,
!_king_bruce,39.626100,-79.639520,730,2.63,0.01,
!_king_bruce,39.625980,-79.639420,735,2.64,0.01,
!_king_bruce,39.625860,-79.639330,740,2.65,0.01,
!_king_bruce,39.625710,-79.639240,745,2.66,0.01,
!_king_bruce,39.625390,-79.639080,750,2.69,0.02,
!_king_bruce,39.625180,-79.638960,755,2.70,0.02,
!_king_bruce,39.625030,-79.638880,760,2.71,0.01,
!_king_bruce,39.624870,-79.638800,765,2.73,0.01,
!_king_bruce,39.624700,-79.638740,770,2.74,0.01,
!_king_bruce,39.624380,-79.638610,775,2.76,0.02,
!_king_bruce,39.624070,-79.638510,780,2.78,0.02,
!_king_bruce,39.623860,-79.638470,785,2.80,0.01,
!_king_bruce,39.623580,-79.638440,790,2.82,0.02,
!_king_bruce,39.623220,-79.638430,795,2.84,0.02,
!_king_bruce,39.622530,-79.638450,800,2.89,0.05,
!_king_bruce,39.621360,-79.638500,805,2.97,0.08,
!_king_bruce,39.621040,-79.638510,810,2.99,0.02,
!_king_bruce,39.620220,-79.638530,815,3.05,0.06,
!_king_bruce,39.619530,-79.638560,820,3.10,0.05,
!_king_bruce,39.618720,-79.638600,825,3.15,0.06,
!_king_bruce,39.618380,-79.638620,830,3.18,0.02,
!_king_bruce,39.616990,-79.638670,835,3.27,0.10,
!_king_bruce,39.616430,-79.638690,840,3.31,0.04,
!_king_bruce,39.615540,-79.638750,845,3.37,0.06,
!_king_bruce,39.614820,-79.638770,850,3.42,0.05,
!_king_bruce,39.614490,-79.638820,855,3.45,0.02,
!_king_bruce,39.614030,-79.639010,860,3.48,0.03,
!_king_bruce,39.613430,-79.639280,865,3.52,0.04,
!_king_bruce,39.612900,-79.639510,870,3.56,0.04,
!_king_bruce,39.611690,-79.640040,875,3.65,0.09,
!_king_bruce,39.611340,-79.640200,880,3.68,0.03,
!_king_bruce,39.610830,-79.640400,885,3.71,0.04,
!_king_bruce,39.610690,-79.640450,890,3.72,0.01,
!_king_bruce,39.610470,-79.640510,895,3.74,0.02,
!_king_bruce,39.610320,-79.640540,900,3.75,0.01,
!_king_bruce,39.610130,-79.640570,905,3.76,0.01,
!_king_bruce,39.609960,-79.640590,910,3.78,0.01,
!_king_bruce,39.609750,-79.640610,915,3.79,0.01,
!_king_bruce,39.609520,-79.640620,920,3.81,0.02,
!_king_bruce,39.609330,-79.640620,925,3.82,0.01,
!_king_bruce,39.608450,-79.640620,930,3.88,0.06,
!_king_bruce,39.608190,-79.640620,935,3.90,0.02,
!_king_bruce,39.608100,-79.640610,940,3.90,0.01,
!_king_bruce,39.608040,-79.640600,945,3.91,0.00,
!_king_bruce,39.607970,-79.640580,950,3.91,0.00,
!_king_bruce,39.607910,-79.640570,955,3.92,0.00,
!_king_bruce,39.607850,-79.640550,960,3.92,0.00,
!_king_bruce,39.607770,-79.640510,965,3.93,0.01,
!_king_bruce,39.607590,-79.640410,970,3.94,0.01,
!_king_bruce,39.607010,-79.640010,975,3.99,0.05,
!_king_bruce,39.606870,-79.639920,980,4.00,0.01,
!_king_bruce,39.606700,-79.639850,985,4.01,0.01,
!_king_bruce,39.606580,-79.639810,990,4.02,0.01,
!_king_bruce,39.606350,-79.639780,995,4.03,0.02,
!_king_bruce,39.605410,-79.639850,1000,4.10,0.07,
!_king_bruce,39.605170,-79.639860,1005,4.12,0.02,
!_king_bruce,39.604740,-79.639970,1010,4.15,0.03,
!_king_bruce,39.604140,-79.640190,1015,4.19,0.04,
!_king_bruce,39.603660,-79.640390,1020,4.22,0.03,
!_king_bruce,39.603210,-79.640500,1025,4.26,0.03,
!_king_bruce,39.602650,-79.640580,1030,4.30,0.04,
!_king_bruce,39.601840,-79.640670,1035,4.35,0.06,
!_king_bruce,39.601280,-79.640760,1040,4.39,0.04,
!_king_bruce,39.600800,-79.640820,1045,4.42,0.03,
!_king_bruce,39.600460,-79.640830,1050,4.45,0.02,
!_king_bruce,39.600290,-79.640820,1055,4.46,0.01,
!_king_bruce,39.599880,-79.640780,1060,4.49,0.03,
!_king_bruce,39.599680,-79.640750,1065,4.50,0.01,
!_king_bruce,39.598910,-79.640640,1070,4.55,0.05,
!_king_bruce,39.598310,-79.640520,1075,4.60,0.04,
!_king_bruce,39.598150,-79.640480,1080,4.61,0.01,
!_king_bruce,39.597910,-79.640410,1085,4.63,0.02,
!_king_bruce,39.597650,-79.640300,1090,4.64,0.02,
!_king_bruce,39.597310,-79.640120,1095,4.67,0.03,
!_king_bruce,39.596900,-79.639900,1100,4.70,0.03,
!_king_bruce,39.596640,-79.639770,1105,4.72,0.02,
!_king_bruce,39.596420,-79.639620,1110,4.74,0.02,
!_king_bruce,39.596330,-79.639550,1115,4.74,0.01,
!_king_bruce,39.596130,-79.639400,1120,4.76,0.02,
!_king_bruce,39.595830,-79.639120,1125,4.79,0.03,
!_king_bruce,39.595640,-79.638910,1130,4.80,0.02,
!_king_bruce,39.595400,-79.638600,1135,4.83,0.02,
!_king_bruce,39.595200,-79.638290,1140,4.85,0.02,
!_king_bruce,39.595030,-79.637970,1145,4.87,0.02,
!_king_bruce,39.594950,-79.637820,1150,4.88,0.01,
!_king_bruce,39.594850,-79.637650,1155,4.89,0.01,
!_king_bruce,39.594690,-79.637390,1160,4.91,0.02,
!_king_bruce,39.594580,-79.637250,1165,4.92,0.01,
!_king_bruce,39.594500,-79.637160,1170,4.93,0.01,
!_king_bruce,39.594450,-79.637120,1175,4.93,0.00,
!_king_bruce,39.594390,-79.637070,1180,4.93,0.00,
!_king_bruce,39.594310,-79.637010,1185,4.94,0.01,
!_king_bruce,39.594230,-79.636960,1190,4.95,0.01,
!_king_bruce,39.594160,-79.636930,1195,4.95,0.01,
!_king_bruce,39.594050,-79.636900,1200,4.96,0.01,
!_king_bruce,39.593880,-79.636880,1205,4.97,0.01,
!_king_bruce,39.593710,-79.636890,1210,4.98,0.01,
!_king_bruce,39.593500,-79.636910,1215,5.00,0.01,
!_king_bruce,39.592630,-79.636990,1220,5.06,0.06,
!_king_bruce,39.589280,-79.637360,1225,5.29,0.23,
!_king_bruce,39.588250,-79.637460,1230,5.36,0.07,
!_king_bruce,39.587950,-79.637490,1235,5.38,0.02,
!_king_bruce,39.587020,-79.637580,1240,5.45,0.06,
!_king_bruce,39.586970,-79.637580,1245,5.45,0.00,
!_king_bruce,39.586790,-79.637570,1250,5.46,0.01,
!_king_bruce,39.586670,-79.637550,1255,5.47,0.01,
